city_name,ballot_code,party_avoda,party_shahar_kalkali_hadash,party_bayit_yehudi,party_agudat_israel,party_daled,party_vavmem,party_shahar_koach_hevrati,party_kama,party_koach_lehashpia,party_tzomet,party_tet,party_israel_hofshit_demokratit,party_hakalkalit_hahadasha,party_ichud_bnei_habrit,party_tzav_hashaa,party_hagush_hatana'chi,party_kahol_lavan,party_ani_veata,party_israel_beitenu,party_likud,party_meretz,party_kavod_haadam,party_nativ,party_shma,party_haatzmaim_hachadashim,party_yesh_kivun,party_anachnu,party_raam,party_yesh_atid,party_pesofit,party_tze'irim_bo'arim,party_manhigut_hevratit,party_kol_hasviva_vehachai,party_halev_hayehudi,party_seder_chadash,party_kol,party_beometz_bishvilech,party_kavod_umasoret,party_shas,party_daat_tov_vera
הושעיה,2.2,5,0,58,3,0,0,0,0,0,0,101,0,0,0,0,0,62,0,3,62,0,0,0,0,0,0,0,0,36,0,1,0,1,0,0,0,4,0,7,0
הושעיה,2.3,6,0,75,0,0,0,0,0,0,0,73,0,0,0,0,0,80,0,1,58,2,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,1,1,5,0
הזורע,1,81,2,0,0,0,5,0,0,0,1,5,0,2,0,0,0,34,0,7,4,80,0,0,0,0,1,0,0,118,0,0,0,0,0,0,0,3,0,3,0
הזורע,2,63,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,22,0,4,8,70,0,0,0,0,0,0,0,103,1,0,0,0,0,0,0,0,0,0,0
הזורעים,1,3,3,36,3,0,0,0,0,0,0,254,0,1,1,0,0,27,0,1,84,1,0,0,0,0,0,0,0,13,0,2,0,0,0,0,0,2,0,16,0
החותרים,1,97,0,3,1,1,5,0,1,0,0,9,0,0,0,0,0,65,0,8,19,42,0,0,0,0,0,0,0,204,0,0,0,0,0,0,0,2,0,1,0
היוגב,1,53,2,5,0,0,1,0,0,0,0,13,1,1,0,0,0,93,0,10,31,23,0,0,0,0,0,0,0,256,0,1,0,0,0,0,0,6,0,4,0
הילה,1,37,1,3,0,0,1,0,0,0,0,8,0,1,0,0,0,48,0,0,27,33,0,0,0,0,0,0,0,166,0,1,0,0,0,0,0,4,0,0,0
המעפיל,1,77,2,4,3,1,1,0,0,0,0,3,0,2,0,0,0,74,0,2,15,103,0,0,0,0,0,0,1,193,0,0,0,0,0,0,0,2,0,0,0
הסוללים,1.1,39,1,0,1,0,3,0,0,0,0,10,0,0,0,0,0,53,0,4,26,21,0,0,0,0,0,0,0,115,0,0,0,1,0,0,0,1,0,3,0
הסוללים,1.2,29,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,52,0,3,31,18,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,2,0,1,0
העוגן,1,73,0,2,0,1,4,0,0,0,0,7,0,4,0,0,0,52,0,5,15,115,0,0,0,0,0,0,1,169,0,0,0,0,0,0,0,8,0,1,0
הר אדר,1,37,1,6,1,0,2,0,0,0,0,15,0,0,0,0,0,39,0,8,62,35,0,0,0,0,0,0,0,106,1,0,0,0,0,0,0,4,0,0,0
הר אדר,2,28,1,10,0,0,0,0,0,0,0,9,0,1,0,0,0,58,0,12,40,38,0,0,0,0,0,1,0,133,1,0,1,0,0,0,0,1,0,2,0
הר אדר,3,25,1,10,1,0,2,0,0,0,0,44,0,3,0,0,0,78,0,9,105,28,0,0,0,0,0,0,1,133,0,0,0,0,0,0,0,1,0,3,0
הר אדר,4,31,1,6,0,0,2,0,0,0,0,29,0,2,0,0,2,70,0,8,61,18,0,1,0,0,0,0,1,128,0,0,1,0,0,0,0,4,1,3,0
הר אדר,5,19,1,1,0,0,0,0,0,0,0,30,1,0,0,0,0,83,0,19,136,16,0,1,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,10,0
הר אדר,6,26,2,2,2,0,0,0,0,0,0,24,0,0,0,0,0,78,0,18,104,26,0,0,0,0,1,0,0,155,0,1,0,0,0,0,0,1,0,3,0
הר גילה,1.1,16,2,8,0,0,0,0,0,0,1,65,0,5,0,0,1,43,0,17,157,3,0,0,0,0,1,0,0,44,0,0,0,0,0,0,0,4,0,16,1
הר גילה,1.2,11,0,5,0,1,0,0,0,0,0,87,0,2,0,0,0,35,0,13,153,4,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,2,0,29,0
הר עמשא,1,12,0,1,4,0,0,0,0,0,0,3,0,0,0,0,2,10,0,3,7,10,0,0,0,0,0,0,0,31,0,1,0,0,0,0,0,6,0,0,0
הראל,1,30,1,1,0,0,3,0,0,0,0,1,0,0,0,0,0,12,0,0,6,27,0,0,0,0,0,0,0,45,0,1,0,0,0,0,0,0,0,0,0
הרדוף,1,44,2,1,0,1,9,0,0,0,0,3,1,2,0,0,0,13,0,3,4,127,0,0,0,0,0,0,4,78,0,1,0,0,0,0,0,15,0,0,0
הרצליה,83.1,20,1,2,1,0,0,0,0,0,0,27,0,0,0,0,0,102,0,9,88,27,0,0,0,0,1,0,0,182,0,0,0,0,0,0,0,2,0,9,0
הרצליה,83.2,21,0,4,0,0,0,0,0,0,0,23,0,1,0,0,0,71,0,12,91,36,0,0,0,0,0,0,1,203,1,0,0,1,0,0,0,1,0,3,0
הרצליה,83.3,26,2,2,0,0,1,0,0,0,0,15,0,0,0,0,0,81,0,15,99,30,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,3,0,14,0
הרצליה,83.4,24,2,2,1,0,0,0,0,0,0,20,1,3,0,0,0,60,0,14,92,26,0,0,0,0,0,0,1,184,0,4,0,0,0,0,1,0,0,7,0
הרצליה,83.5,30,1,4,2,1,3,0,0,0,0,10,1,0,0,0,0,72,0,17,72,34,0,0,0,1,0,0,1,203,0,0,0,0,0,0,0,4,0,7,0
הרצליה,83.6,18,0,3,2,0,1,0,0,0,0,15,1,4,0,0,0,72,0,14,82,40,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,4,0,4,0
הרצליה,89.1,16,2,3,1,0,1,0,0,0,0,10,0,0,0,0,0,40,0,3,65,20,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,17,0
הרצליה,89.2,8,2,3,0,4,2,0,0,0,0,13,0,0,0,0,0,51,0,11,53,20,0,0,0,0,0,0,1,129,0,0,0,0,0,0,0,1,0,4,0
הרצליה,89.3,6,0,4,3,0,0,0,0,0,0,21,0,3,0,0,0,36,0,14,67,11,0,0,0,0,0,0,0,100,0,1,0,0,0,0,0,2,0,10,0
הרצליה,89.4,14,3,6,0,0,1,0,0,0,0,15,2,1,0,0,0,35,0,17,68,15,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,1,0,7,0
הרצליה,89.5,16,2,3,2,0,0,0,0,0,0,4,0,0,0,0,0,41,0,13,60,17,0,0,0,0,1,0,0,108,0,0,0,0,0,0,0,0,0,11,1
הרצליה,89.6,8,1,5,2,1,1,0,0,0,0,18,0,2,0,0,0,34,0,14,62,16,0,0,0,0,0,0,0,122,0,0,0,0,0,0,1,0,0,4,0
הרצליה,94.1,21,0,4,4,0,1,0,0,0,0,14,0,0,0,0,0,75,0,12,81,25,0,0,0,0,0,0,0,172,0,1,0,0,0,0,0,1,0,12,1
הרצליה,94.2,17,0,4,0,0,0,0,0,0,0,26,0,1,0,0,0,72,0,10,109,36,0,0,0,0,0,0,2,166,0,0,0,0,0,0,0,1,0,5,0
הרצליה,94.3,11,0,8,1,0,2,0,0,0,0,18,0,0,0,0,0,67,0,12,75,37,0,0,0,0,0,1,0,158,0,0,0,0,0,0,0,1,0,4,0
הרצליה,107.1,14,2,3,3,0,1,0,0,0,0,16,0,0,0,0,0,47,0,10,61,24,0,0,0,0,0,0,1,136,0,0,0,0,0,0,1,2,0,4,0
הרצליה,107.2,15,0,1,0,0,1,0,0,0,0,18,0,1,0,0,0,53,0,4,58,27,0,0,0,0,0,0,0,143,0,1,0,1,0,0,0,0,0,3,0
הרצליה,107.3,12,0,3,3,0,4,0,0,0,0,11,0,0,0,0,0,31,0,11,60,29,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,3,0,11,0
הרצליה,136.1,11,0,2,3,1,1,0,0,0,0,18,0,0,0,0,0,43,0,8,80,19,0,0,0,0,0,0,1,120,0,0,0,1,0,0,1,0,0,10,0
הרצליה,136.2,10,2,3,0,0,2,0,0,0,0,22,0,1,0,0,0,44,0,12,73,29,0,1,0,0,0,0,0,124,0,0,0,1,0,0,1,0,0,16,0
הרצליה,136.3,15,0,1,3,0,1,0,0,0,0,19,0,3,0,0,0,56,0,7,76,18,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,4,0,7,0
הרצליה,136.4,14,0,1,3,1,3,0,0,0,0,24,0,0,0,0,0,37,0,15,65,29,0,0,0,0,0,0,1,131,0,0,0,1,0,0,0,1,0,5,0
הרצליה,136.5,30,2,4,0,0,1,0,0,0,0,21,0,1,0,0,0,37,0,8,73,27,0,1,0,1,0,0,1,103,0,0,0,0,0,0,0,0,0,9,0
הרצליה,137.1,11,0,3,2,0,0,0,0,0,0,7,0,1,0,0,0,29,0,7,58,16,0,0,0,0,0,0,1,63,0,0,0,0,0,0,0,1,1,9,0
הרצליה,137.2,8,0,4,1,0,0,0,0,0,0,9,0,0,0,0,0,33,0,4,73,4,0,0,0,0,0,0,0,61,0,2,0,0,0,1,0,0,0,9,0
הרצליה,137.3,8,0,1,3,0,1,0,0,0,0,11,0,0,0,0,0,19,0,8,73,9,0,0,0,0,0,0,1,64,0,1,0,0,0,0,1,0,0,2,1
הרצליה,14.1,22,9,4,0,0,1,0,0,0,0,25,0,3,0,0,0,115,0,23,87,23,0,0,0,1,0,0,0,237,0,0,0,0,0,0,0,1,0,17,0
הרצליה,14.2,36,13,1,0,0,0,0,0,0,0,19,0,0,0,0,0,112,0,22,71,37,0,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,5,0
הרצליה,14.3,34,8,3,0,0,0,0,0,0,0,19,0,1,0,0,0,95,0,24,91,23,0,1,0,0,0,0,0,239,0,0,0,0,0,0,0,2,0,6,1
הרצליה,14.4,40,8,6,1,0,0,0,0,0,0,26,0,0,0,0,0,90,0,18,94,28,0,0,0,0,0,0,0,247,1,1,0,0,0,0,0,3,0,6,0
הרצליה,14.5,36,5,4,1,0,2,0,0,0,0,16,0,1,0,0,0,111,0,27,87,21,0,0,0,0,0,0,0,257,0,0,0,0,0,0,0,3,0,8,0
הרצליה,14.6,34,7,1,2,1,0,0,0,0,0,17,0,0,0,0,0,110,0,24,69,21,0,0,0,0,0,0,1,271,0,0,0,1,0,1,0,2,0,4,0
הרצליה,25.1,19,4,3,3,0,0,0,0,0,0,31,0,1,0,0,0,51,0,22,105,24,0,0,0,0,0,0,0,131,0,3,0,0,0,0,0,2,0,16,0
הרצליה,25.2,26,6,4,4,1,0,0,0,0,0,23,0,1,0,0,0,53,0,23,118,16,0,0,0,0,0,0,2,131,0,1,0,0,0,0,0,1,0,21,0
הרצליה,25.3,23,1,2,2,0,0,0,0,0,0,29,0,3,0,0,0,65,0,22,117,14,0,1,0,0,0,1,0,110,0,0,0,0,0,0,0,0,0,23,0
הרצליה,25.4,27,2,1,3,1,1,0,0,0,0,21,0,1,0,0,0,80,0,22,80,28,0,0,1,0,0,0,0,133,0,2,0,0,0,0,0,1,0,6,0
הרצליה,61,24,0,2,2,0,1,0,0,0,0,29,0,1,0,0,0,44,0,11,49,18,0,0,0,0,0,0,0,158,0,0,0,0,0,0,1,1,0,2,0
הרצליה,68,22,1,3,2,0,1,0,0,0,0,31,0,0,0,0,0,23,0,1,76,13,0,0,0,0,0,0,0,89,0,1,0,0,0,0,0,4,0,18,0
הרצליה,70.1,33,1,4,2,1,1,0,0,0,0,11,0,0,0,0,0,98,0,11,69,29,0,0,0,0,0,0,0,246,0,2,0,0,0,0,0,1,0,6,0
הרצליה,70.2,36,3,4,1,1,0,0,0,0,0,18,0,1,0,0,0,94,0,21,62,40,0,0,0,0,0,0,0,238,0,1,0,0,0,0,0,2,0,4,0
הרצליה,70.3,41,2,7,0,0,0,0,0,0,0,6,0,2,0,0,0,84,0,17,105,26,0,0,0,0,0,0,0,218,0,0,0,0,0,0,0,1,0,6,0
הרצליה,70.4,33,6,3,1,0,0,0,0,0,0,17,2,1,0,0,0,82,0,20,50,36,0,0,0,0,0,0,1,278,1,0,0,0,0,0,0,1,0,1,0
הרצליה,71,32,4,1,2,1,0,0,0,0,0,23,1,1,0,0,0,60,0,15,88,22,0,1,0,0,0,0,0,155,0,2,0,0,0,0,0,4,0,15,0
הרצליה,72,21,0,3,1,0,0,0,0,0,0,6,0,0,0,0,0,34,0,12,46,31,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,2,0,6,0
הרצליה,73,29,1,1,5,0,2,0,0,0,0,32,0,2,0,0,0,59,0,10,123,10,0,0,0,0,0,0,1,99,1,0,1,0,0,0,0,2,0,30,0
הרצליה,78,46,1,2,1,0,3,0,0,0,0,21,0,0,0,0,0,57,0,11,61,29,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,4,0,8,0
הרצליה,80,24,1,2,1,0,1,0,0,0,0,15,0,1,0,0,0,40,1,17,66,21,0,0,0,0,0,0,1,138,0,0,0,0,0,0,0,0,0,26,0
הרצליה,99,14,1,2,3,0,0,0,0,0,0,11,0,1,0,0,0,44,0,15,52,21,0,0,0,0,0,0,0,123,0,2,0,1,0,0,0,1,0,8,0
הרצליה,111.1,29,6,2,1,0,1,0,0,0,0,19,0,1,0,0,0,64,0,22,106,20,0,0,0,0,0,0,1,146,0,1,0,0,0,0,0,1,0,18,0
הרצליה,111.2,25,1,4,1,0,2,0,0,0,0,23,0,0,0,0,0,40,0,21,103,14,0,0,0,0,0,0,0,155,0,0,0,0,0,1,0,2,0,12,0
הרצליה,111.3,31,1,8,0,1,0,0,0,0,0,28,0,1,0,0,1,67,0,22,101,10,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,2,0,13,0
הרצליה,111.4,31,1,2,5,0,0,0,0,0,0,25,0,1,0,0,0,48,0,25,84,20,0,0,0,0,0,0,0,158,1,0,0,0,0,0,0,2,0,10,0
הרצליה,111.5,20,2,4,1,0,1,0,0,0,0,20,1,2,0,0,0,60,0,33,88,19,1,0,0,0,0,0,0,160,0,2,0,0,0,0,0,2,0,12,0
הרצליה,113,36,4,2,1,0,1,0,0,0,0,19,0,1,0,0,0,58,0,21,55,19,0,0,0,0,0,0,0,177,0,1,0,0,0,0,0,1,0,2,0
הרצליה,117,24,1,2,2,2,0,0,0,0,0,42,0,0,0,0,0,33,0,17,91,20,0,0,0,0,0,0,1,77,0,1,0,0,0,0,0,3,0,20,0
הרצליה,123,21,2,2,6,0,0,0,0,0,0,17,0,0,0,0,0,52,0,25,78,11,0,0,0,0,1,0,0,129,0,0,0,0,0,0,0,4,0,9,0
הרצליה,125,18,4,5,0,0,1,0,0,0,0,34,0,1,0,0,0,39,0,25,104,12,0,0,0,0,0,0,0,117,0,1,0,0,0,0,0,1,0,50,0
הרצליה,141,30,2,4,1,1,2,0,0,0,0,19,0,0,0,0,0,75,0,14,96,26,0,0,0,0,0,0,2,214,0,0,0,0,0,0,0,4,0,3,0
הרצליה,142,18,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,61,0,6,62,27,0,0,0,0,0,0,1,152,0,0,0,0,0,0,1,5,0,5,0
הרצליה,6.1,24,2,2,7,0,0,0,0,0,0,47,0,1,0,0,0,41,0,14,140,22,0,0,0,0,0,0,0,79,0,1,1,0,0,0,1,2,0,37,0
הרצליה,6.2,15,3,2,13,0,0,0,0,0,0,54,0,0,0,0,0,35,0,12,153,18,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,7,0,42,0
הרצליה,6.3,11,1,1,14,0,0,0,0,0,0,67,0,4,0,0,0,36,0,6,183,10,0,1,0,0,0,0,0,82,0,2,0,0,0,0,0,2,0,46,0
הרצליה,6.4,22,3,4,9,0,0,0,0,1,0,46,0,1,0,0,0,46,0,6,145,14,0,1,0,0,0,0,0,70,0,1,0,1,0,0,0,2,0,45,0
הרצליה,6.5,25,0,6,18,0,1,0,0,0,0,55,0,1,0,0,0,39,0,3,176,7,0,0,0,0,0,0,0,73,1,1,0,0,0,0,0,0,0,43,0
הרצליה,6.6,20,3,3,14,1,1,0,0,0,0,33,0,5,0,0,0,33,0,15,119,24,0,0,0,0,0,0,0,140,0,3,0,0,0,0,0,0,0,24,0
הרצליה,24,17,2,2,4,0,2,0,0,0,0,19,0,6,0,0,0,56,0,22,121,12,0,0,0,0,0,0,0,122,2,0,0,0,0,0,0,1,0,33,0
הרצליה,26,18,1,2,5,0,0,0,0,1,0,18,0,4,0,0,0,55,0,9,103,10,0,0,0,0,0,0,0,100,0,1,0,0,0,0,0,1,0,10,1
הרצליה,30.1,36,1,5,1,1,3,0,0,0,0,8,0,0,0,0,0,57,0,16,39,37,0,0,0,0,1,0,1,243,0,0,0,0,0,0,0,2,0,1,0
הרצליה,30.2,34,1,5,3,0,0,0,0,0,0,6,0,0,0,0,0,67,0,9,46,38,0,0,0,0,0,0,0,237,0,4,0,0,0,0,0,2,0,2,0
הרצליה,30.3,37,1,1,0,0,0,0,0,0,0,21,0,0,0,0,0,81,0,15,60,39,0,0,0,0,0,0,1,230,0,1,0,0,0,0,0,0,0,8,0
הרצליה,30.4,36,0,3,4,1,2,0,0,0,0,10,0,0,0,0,0,62,0,9,59,33,0,0,0,0,0,0,0,227,0,1,0,0,0,0,0,4,0,4,0
הרצליה,30.5,27,2,0,2,0,0,0,0,0,0,13,0,1,0,0,0,80,0,9,52,50,0,0,0,0,0,0,1,249,0,0,0,0,0,0,0,0,0,5,0
הרצליה,33,31,4,1,4,0,1,0,0,0,0,18,0,2,0,0,0,62,0,19,113,32,0,0,0,0,0,0,1,167,0,2,0,0,0,0,0,1,0,12,0
הרצליה,35,22,1,0,1,0,0,0,0,0,0,18,0,0,0,0,0,38,0,9,88,21,1,0,0,0,0,0,0,108,0,0,0,1,0,0,0,2,0,22,0
הרצליה,36,17,2,5,2,0,2,0,0,0,0,30,0,1,0,0,0,49,0,6,135,24,0,0,0,0,0,0,1,117,0,1,0,0,0,0,0,1,0,44,0
הרצליה,37,19,2,5,1,0,1,0,0,0,0,17,0,4,0,0,0,51,0,17,94,21,0,3,0,0,0,0,0,135,0,1,0,0,0,0,0,4,0,13,0
הרצליה,38,37,3,1,1,0,1,0,0,0,0,13,0,1,0,0,0,55,0,9,53,34,0,0,0,0,0,0,0,154,0,1,0,0,0,0,0,1,0,6,0
הרצליה,39,37,0,8,6,0,0,0,0,0,0,25,0,0,0,0,0,73,0,11,90,37,0,0,0,0,0,0,0,175,0,1,0,0,0,0,0,1,0,4,1
הרצליה,42,25,1,2,0,0,1,0,0,0,0,7,0,2,0,0,0,64,0,9,61,43,0,0,0,0,0,0,2,215,0,0,0,0,0,1,0,2,0,1,0
הרצליה,43,27,1,1,1,0,2,0,0,0,0,3,0,0,0,0,0,62,0,16,60,31,0,0,0,1,0,0,0,212,0,1,0,0,0,0,0,0,0,3,0
הרצליה,44,26,2,3,4,0,0,0,0,0,0,10,0,2,0,0,0,46,0,7,57,17,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,1,0,12,0
הרצליה,46,18,2,2,5,0,2,0,0,0,0,21,0,1,0,0,0,60,0,17,103,18,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,2,0,5,0
הרצליה,47,15,0,3,3,0,0,0,0,0,0,28,0,2,0,0,0,56,0,17,104,11,0,0,0,0,0,0,0,80,0,1,0,0,0,0,0,0,0,21,0
הרצליה,49.1,18,2,1,5,0,1,0,0,0,0,19,0,2,0,0,0,59,0,12,65,26,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,1,0,12,0
הרצליה,49.2,15,0,3,1,0,0,0,0,0,0,24,0,2,0,0,0,37,0,7,96,11,0,0,0,0,0,0,0,156,0,1,0,0,0,0,0,3,0,10,0
הרצליה,49.3,19,1,3,5,0,0,0,0,0,0,20,0,1,0,0,0,39,0,23,90,13,0,0,0,0,0,0,1,135,0,0,0,0,0,0,1,3,0,13,0
הרצליה,49.4,26,2,5,3,0,1,0,0,0,0,21,0,1,0,0,0,38,0,12,68,19,0,1,0,0,0,0,0,164,0,0,0,0,0,0,0,3,1,3,0
הרצליה,59.1,24,2,1,2,0,1,0,0,0,0,15,0,0,0,0,0,59,0,12,64,30,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,4,0,6,0
הרצליה,59.2,21,5,3,1,1,1,0,0,0,0,12,0,0,0,0,0,60,0,18,65,32,0,0,0,0,0,0,1,171,0,0,0,0,0,0,0,2,0,8,0
הרצליה,59.3,39,1,3,1,0,0,0,0,0,0,19,0,3,0,0,0,67,0,15,88,33,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,6,0
הרצליה,59.4,32,4,2,4,0,2,0,0,0,0,12,0,1,0,0,0,71,0,18,70,28,0,0,0,0,0,0,1,130,0,0,0,0,0,0,0,0,0,7,0
הרצליה,59.5,30,0,1,2,1,0,0,0,0,0,21,0,2,0,0,0,49,0,11,65,25,0,0,0,0,0,0,1,175,0,0,0,0,0,0,0,0,0,7,0
הרצליה,110,23,0,2,0,0,0,0,0,0,0,12,0,2,0,0,0,57,0,8,55,19,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,5,0
הרצליה,126,19,3,5,2,0,0,0,0,0,0,6,0,0,0,0,0,39,0,10,35,20,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0
הרצליה,127,10,0,4,0,0,0,0,0,0,0,27,0,0,0,0,0,22,0,1,136,13,0,1,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,53,0
הרצליה,128.1,17,1,4,3,0,2,0,0,0,0,18,0,0,0,0,0,69,0,12,61,31,0,1,0,0,0,0,0,160,0,1,0,1,0,0,0,1,0,10,0
הרצליה,128.2,32,2,6,3,0,2,0,0,0,0,21,0,3,0,0,0,57,0,9,76,30,0,0,0,0,0,0,2,167,1,1,0,0,0,0,1,2,0,7,0
הרצליה,128.3,23,4,1,1,0,1,0,0,0,0,15,0,2,0,0,0,59,0,13,99,27,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,2,0,7,0
הרצליה,128.4,30,1,2,2,0,3,0,0,0,0,13,0,2,0,0,0,49,0,13,71,30,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,1,0,6,0
הרצליה,130,20,1,2,3,0,0,0,0,0,0,27,1,1,0,0,0,48,0,16,100,24,0,0,0,0,0,0,0,157,0,1,0,0,0,0,0,1,0,18,0
הרצליה,131,23,1,2,2,0,1,0,0,0,0,15,0,0,0,0,0,99,0,10,71,38,0,0,0,0,0,1,0,266,0,1,0,0,0,0,0,0,0,4,0
הרצליה,1,5,0,0,2,0,1,0,0,0,0,28,0,1,0,0,0,12,0,35,79,5,0,0,0,0,0,0,0,57,0,1,0,0,0,0,0,2,0,27,0
הרצליה,2,4,2,3,4,0,0,0,0,0,0,38,0,1,0,0,0,14,0,5,122,2,0,0,0,0,0,0,0,34,0,2,0,1,0,1,0,0,0,53,0
הרצליה,3,30,2,3,13,0,3,0,0,0,0,29,0,1,0,0,0,31,0,14,97,37,0,0,0,0,0,0,0,143,1,0,0,0,0,0,0,3,0,12,0
הרצליה,4,25,1,5,3,0,0,0,0,0,0,37,0,1,0,0,0,45,0,8,113,29,0,1,0,0,0,0,2,100,0,2,0,0,0,0,0,2,0,26,0
הרצליה,5,15,0,3,7,0,0,0,0,0,0,41,0,1,0,0,0,45,0,9,145,17,0,0,0,0,0,0,0,85,0,1,0,0,0,0,1,1,0,27,0
הרצליה,7,4,1,0,4,1,0,0,0,0,0,35,0,1,0,0,0,25,0,22,122,5,0,1,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,47,0
הרצליה,8,6,6,4,2,0,0,0,0,0,0,18,0,1,0,0,0,23,0,27,110,2,0,3,0,0,0,0,0,46,0,0,0,0,0,0,0,2,0,38,0
הרצליה,9,10,0,1,8,0,0,1,0,0,0,34,0,1,0,0,1,20,0,29,110,7,0,0,0,0,1,0,0,62,1,4,0,0,0,0,0,0,1,35,0
הרצליה,10,12,3,5,8,0,0,0,0,0,0,15,0,2,0,0,0,37,0,26,127,7,0,0,0,0,2,0,1,72,0,1,0,0,0,1,0,0,0,27,0
הרצליה,11,21,1,1,1,0,2,0,0,0,0,39,0,1,0,0,0,28,0,20,136,19,0,0,0,0,0,0,0,103,0,0,0,0,0,0,1,1,0,36,0
הרצליה,12,21,0,3,5,0,0,0,0,0,0,46,0,2,0,0,0,37,0,9,118,25,0,0,0,0,0,0,1,98,1,1,0,0,0,0,0,2,0,28,0
הרצליה,13,38,4,10,3,0,0,0,0,0,0,11,0,3,0,0,0,80,0,12,68,26,0,0,0,0,0,0,0,235,0,1,0,0,0,0,0,1,0,2,0
הרצליה,21.1,15,3,1,16,1,0,0,0,0,0,67,0,1,0,0,0,54,0,6,124,16,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,2,0,53,0
הרצליה,21.2,25,4,8,12,0,4,0,0,0,0,80,0,1,0,0,0,51,0,7,116,19,0,0,0,0,0,0,0,138,0,3,0,0,0,0,0,1,0,44,0
הרצליה,51.1,19,0,6,7,0,1,0,0,0,0,25,0,2,0,0,2,57,0,14,99,16,0,0,0,0,0,0,0,148,1,3,0,0,0,1,0,2,0,15,0
הרצליה,51.2,21,1,7,6,1,1,0,0,0,0,34,0,0,0,0,0,56,0,15,62,29,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,2,0,9,0
הרצליה,51.3,21,4,0,4,1,0,0,0,0,1,39,0,2,0,0,0,65,0,10,125,18,0,0,0,0,0,0,0,135,0,1,0,0,0,0,0,1,0,14,0
הרצליה,51.4,21,2,1,2,0,2,1,0,0,0,25,0,0,0,0,0,49,0,16,95,19,0,0,1,0,0,0,0,140,0,1,0,0,0,0,0,1,0,20,0
הרצליה,51.5,20,3,6,2,1,0,0,0,0,0,31,0,6,0,0,0,57,0,26,77,26,0,0,0,0,0,0,1,135,0,0,0,0,0,1,0,2,0,10,1
הרצליה,51.6,28,3,9,13,0,2,0,0,0,0,36,0,3,0,0,0,67,0,6,94,22,0,0,0,0,0,0,2,139,1,0,0,1,0,0,0,0,0,13,0
הרצליה,55.1,19,0,4,4,0,1,0,0,0,0,37,0,2,0,1,0,55,0,9,130,21,0,0,0,0,0,0,0,124,0,1,0,0,0,0,0,2,0,26,0
הרצליה,55.2,23,2,6,5,0,0,0,0,0,0,25,0,0,0,0,0,61,0,28,96,22,0,0,1,0,0,0,0,156,1,0,0,0,0,0,0,0,0,19,0
הרצליה,55.3,23,5,5,10,0,0,0,0,0,0,49,0,3,0,0,0,49,0,15,103,15,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,19,0
הרצליה,55.4,15,3,9,13,0,0,0,0,0,0,41,1,1,0,0,0,39,0,21,107,17,0,0,0,0,0,0,0,142,0,0,0,1,0,0,0,0,0,18,0
הרצליה,55.5,23,1,6,1,0,1,0,0,0,0,27,1,2,0,0,0,57,0,8,84,24,0,0,0,0,0,0,0,157,0,1,0,0,0,1,0,2,0,16,0
הרצליה,63,27,3,4,4,1,2,0,0,0,0,16,0,2,0,0,0,64,0,9,60,33,0,0,0,0,0,0,1,187,0,1,0,0,0,0,0,1,0,4,0
הרצליה,66.1,32,0,3,9,1,0,0,0,0,0,19,0,0,0,0,0,70,0,16,82,22,0,0,0,0,0,0,0,152,0,2,0,1,0,0,0,3,0,17,0
הרצליה,66.2,27,2,7,5,0,1,0,0,0,0,26,0,0,0,0,0,65,0,15,78,24,0,0,0,2,0,0,0,162,0,0,0,0,0,0,0,0,0,7,0
